"Date","Price","Open","High","Low","Vol.","Change %"
"11/29/2021","12.00","11.65","12.20","11.65","0.21K","0.00%"
"11/26/2021","12.00","12.00","12.00","12.00","0.10K","0.00%"
"11/25/2021","12.00","11.35","12.00","11.35","0.10K","5.73%"
"11/24/2021","11.35","11.01","11.35","11.01","0.01K","0.00%"
"11/23/2021","11.35","11.38","11.38","10.83","1.50K","-1.22%"
"11/22/2021","11.49","11.60","11.60","11.47","0.09K","-1.79%"
"11/17/2021","11.70","11.80","11.80","11.62","0.26K","0.69%"
"11/16/2021","11.62","12.05","12.10","11.62","0.63K","0.00%"
"11/15/2021","11.62","11.62","11.62","11.62","0.16K","1.93%"
"11/10/2021","11.40","11.38","11.40","11.38","0.65K","0.00%"
"11/09/2021","11.40","11.40","11.40","11.40","0.60K","-2.56%"
"11/08/2021","11.70","11.75","11.75","11.70","0.29K","0.00%"
"11/03/2021","11.70","11.70","11.70","11.70","0.00K","-2.50%"
"11/01/2021","12.00","12.00","12.00","12.00","0.05K","-1.64%"
"10/29/2021","12.20","12.20","12.20","12.20","0.00K","1.24%"
"10/28/2021","12.05","11.90","12.05","11.90","1.98K","1.26%"
"10/22/2021","11.90","11.90","11.90","11.90","0.50K","0.00%"
"10/20/2021","11.90","11.73","11.90","11.73","1.04K","3.48%"
"10/19/2021","11.50","11.50","11.50","11.50","0.05K","-0.86%"
"10/14/2021","11.60","11.74","11.75","11.60","0.46K","-1.28%"
"10/07/2021","11.75","11.75","11.75","11.70","0.78K","0.00%"
"10/06/2021","11.75","11.75","11.75","11.75","0.10K","3.52%"
"10/04/2021","11.35","11.35","11.35","11.35","0.60K","0.00%"
"09/30/2021","11.35","11.35","11.35","11.35","0.10K","-1.30%"
"09/29/2021","11.50","11.36","11.50","11.36","0.74K","1.23%"
"09/28/2021","11.36","11.36","11.37","11.36","0.19K","-3.32%"
"09/24/2021","11.75","11.75","11.75","11.75","0.23K","-1.92%"
"09/23/2021","11.98","11.75","11.98","11.75","0.98K","2.39%"
"09/22/2021","11.70","11.70","11.70","11.70","0.05K","0.00%"
"09/21/2021","11.70","11.00","11.70","11.00","2.40K","5.41%"
"09/20/2021","11.10","10.71","11.10","10.70","0.35K","5.71%"
"09/15/2021","10.50","10.50","10.50","10.50","0.09K","0.00%"
"09/08/2021","10.50","10.20","10.50","10.20","0.15K","1.94%"
"08/30/2021","10.30","10.30","10.30","10.30","0.07K","0.00%"
"08/24/2021","10.30","10.30","10.30","10.30","0.00K","2.69%"
"08/23/2021","10.03","10.03","10.03","10.03","0.70K","2.98%"
"08/18/2021","9.74","9.74","9.74","9.74","0.53K","0.00%"
"08/17/2021","9.74","9.74","9.74","9.74","0.07K","-2.60%"
"08/04/2021","10.00","10.00","10.00","10.00","0.40K","0.00%"
"08/03/2021","10.00","10.00","10.00","10.00","1.62K","-2.91%"
"08/02/2021","10.30","10.03","10.30","10.03","0.10K","3.00%"
"07/29/2021","10.00","10.00","10.00","10.00","0.36K","0.00%"
"07/22/2021","10.00","10.00","10.00","10.00","0.02K","0.00%"
"07/16/2021","10.00","9.73","10.00","9.73","0.61K","-0.30%"
"07/13/2021","10.03","10.03","10.03","10.03","0.11K","-2.81%"
"07/09/2021","10.32","10.32","10.32","10.32","0.01K","-2.92%"
"07/02/2021","10.63","10.33","10.63","10.03","0.11K","2.90%"
"07/01/2021","10.33","10.33","10.33","10.33","0.00K","-3.28%"
"06/29/2021","10.68","10.68","10.68","10.68","0.15K","0.00%"
"06/09/2021","10.68","10.68","10.68","10.68","0.03K","-3.00%"
"06/08/2021","11.01","11.01","11.01","11.01","0.09K","0.00%"
"06/04/2021","11.01","11.01","11.01","11.01","0.01K","-3.00%"
"06/03/2021","11.35","11.35","11.35","11.35","0.01K","0.00%"
"06/02/2021","11.35","11.69","11.69","11.35","0.01K","-1.73%"
